Invoice_ID;Branch;City;Customer type;Gender;Product line;Unit price;Quantity;Tax 5%;Total;Date;Time;Payment;cogs;gross margin percentage;gross income;Rating
27212719238;1;Naypyitaw;1;Female;Food and beverages;41.24;4;8.248;173.208;2/19/2019;16:23;Cash;164.96;4.761.904.762;8.248;7.1
83412519262;3;Naypyitaw;1;Female;Fashion accessories;81.68;4;16.336;343.056;1/6/2019;12:12;Cash;326.72;4.761.904.762;16.336;9.1
12216119553;3;Naypyitaw;1;Female;Electronic accessories;51.32;9;23.094;484.974;3/14/2019;19:33;Cash;461.88;4.761.904.762;23.094;5.6
46818810009;3;Yangon;2;Male;Home and lifestyle;65.94;4;13.188;276.948;3/24/2019;10:29;Cash;263.76;4.761.904.762;13.188;6
61315919758;1;Naypyitaw;1;Female;Sports and travel;14.36;10;7.18;150.78;1/27/2019;14:28;Cash;143.6;4.761.904.762;7.18;5.4
25413110042;3;Yangon;2;Male;Electronic accessories;21.5;9;9.675;203.175;3/6/2019;12:46;Credit card;193.5;4.761.904.762;9.675;7.8
20118612184;1;Mandalay;2;Female;Electronic accessories;26.26;7;9.191;193.011;2/2/2019;19:40;Cash;183.82;4.761.904.762;9.191;9.9
26111218671;2;Mandalay;1;Female;Fashion accessories;60.96;2;6.096;128.016;1/25/2019;19:39;Credit card;121.92;4.761.904.762;6.096;4.9
73017019830;2;Naypyitaw;1;Female;Home and lifestyle;70.11;6;21.033;441.693;3/14/2019;17:54;Ewallet;420.66;4.761.904.762;21.033;5.2
38212518917;3;Naypyitaw;1;Male;Fashion accessories;42.08;6;12.624;265.104;1/29/2019;12:25;Cash;252.48;4.761.904.762;12.624;8.9
42212918786;3;Yangon;1;Female;Home and lifestyle;67.09;5;167.725;3.522.225;1/3/2019;16:47;Credit card;335.45;4.761.904.762;167.725;9.1
66712315919;1;Yangon;2;Female;Fashion accessories;96.7;5;24.175;507.675;1/14/2019;12:52;Ewallet;483.5;4.761.904.762;24.175;7
84310114703;1;Mandalay;2;Female;Home and lifestyle;35.38;9;15.921;334.341;1/5/2019;19:50;Credit card;318.42;4.761.904.762;15.921;9.6
74318811662;2;Naypyitaw;1;Male;Sports and travel;95.49;7;334.215;7.018.515;2/22/2019;18:17;Ewallet;668.43;4.761.904.762;334.215;8.7
59518612894;3;Naypyitaw;2;Male;Fashion accessories;96.98;4;19.396;407.316;2/6/2019;17:20;Ewallet;387.92;4.761.904.762;19.396;9.4
18216918360;3;Mandalay;1;Female;Electronic accessories;23.65;4;4.73;99.33;1/30/2019;13:32;Credit card;94.6;4.761.904.762;4.73;4
28911517034;2;Yangon;2;Male;Sports and travel;82.33;4;16.466;345.786;1/11/2019;10:37;Credit card;329.32;4.761.904.762;16.466;7.5
46217815240;1;Naypyitaw;1;Female;Electronic accessories;26.61;2;2.661;55.881;3/19/2019;14:35;Cash;53.22;4.761.904.762;2.661;4.2
86815217573;3;Mandalay;1;Female;Food and beverages;99.69;5;249.225;5.233.725;1/14/2019;12:09;Cash;498.45;4.761.904.762;249.225;9.9
15315814872;2;Naypyitaw;2;Female;Food and beverages;74.89;4;14.978;314.538;3/1/2019;15:32;Ewallet;299.56;4.761.904.762;14.978;4.2
66217212873;3;Yangon;1;Female;Food and beverages;40.94;5;10.235;214.935;1/6/2019;13:58;Ewallet;204.7;4.761.904.762;10.235;9.9
52518817307;1;Mandalay;2;Male;Sports and travel;75.82;1;3.791;79.611;1/31/2019;13:19;Cash;75.82;4.761.904.762;3.791;5.8
68911619784;2;Naypyitaw;1;Male;Food and beverages;46.77;6;14.031;294.651;3/11/2019;13:37;Cash;280.62;4.761.904.762;14.031;6
72515610833;3;Yangon;1;Female;Health and beauty;32.32;10;16.16;339.36;2/20/2019;16:49;Credit card;323.2;4.761.904.762;16.16;10
39414110748;1;Naypyitaw;2;Female;Fashion accessories;54.07;9;243.315;5.109.615;1/27/2019;14:55;Ewallet;486.63;4.761.904.762;243.315;9.5
59614213999;3;Mandalay;1;Male;Food and beverages;18.22;7;6.377;133.917;3/10/2019;14:04;Credit card;127.54;4.761.904.762;6.377;6.6
54118919860;2;Naypyitaw;2;Female;Fashion accessories;80.48;3;12.072;253.512;2/15/2019;12:31;Cash;241.44;4.761.904.762;12.072;8.1
17318219529;3;Mandalay;1;Female;Fashion accessories;37.95;10;18.975;398.475;1/26/2019;14:51;Cash;379.5;4.761.904.762;18.975;9.7
56313619814;2;Yangon;2;Male;Electronic accessories;76.82;1;3.841;80.661;2/13/2019;18:27;Ewallet;76.82;4.761.904.762;3.841;7.2
30814714913;1;Yangon;2;Female;Sports and travel;52.26;10;26.13;548.73;3/9/2019;12:45;Credit card;522.6;4.761.904.762;26.13;6.2
88511716250;1;Yangon;1;Female;Health and beauty;79.74;1;3.987;83.727;3/6/2019;10:36;Ewallet;79.74;4.761.904.762;3.987;7.3
72612712396;1;Yangon;1;Female;Health and beauty;77.5;5;19.375;406.875;1/24/2019;20:36;Ewallet;387.5;4.761.904.762;19.375;4.3
31610113952;1;Yangon;1;Female;Food and beverages;54.27;5;135.675;2.849.175;3/13/2019;14:16;Ewallet;271.35;4.761.904.762;135.675;4.6
76015411821;1;Mandalay;1;Male;Home and lifestyle;13.59;9;61.155;1.284.255;3/15/2019;10:26;Cash;122.31;4.761.904.762;61.155;5.8
79311013222;2;Mandalay;2;Female;Health and beauty;41.06;6;12.318;258.678;3/5/2019;13:30;Credit card;246.36;4.761.904.762;12.318;8.3
34611213257;2;Mandalay;2;Male;Electronic accessories;19.24;9;8.658;181.818;3/4/2019;16:28;Cash;173.16;4.761.904.762;8.658;8
11010516330;2;Naypyitaw;1;Female;Food and beverages;39.43;6;11.829;248.409;3/25/2019;20:18;Credit card;236.58;4.761.904.762;11.829;9.4
65116110874;3;Naypyitaw;1;Male;Home and lifestyle;46.22;4;9.244;194.124;3/12/2019;20:04;Credit card;184.88;4.761.904.762;9.244;6.2
23618613015;3;Naypyitaw;2;Male;Home and lifestyle;13.98;1;0.699;14.679;2/4/2019;13:38;Ewallet;13.98;4.761.904.762;0.699;9.8
83116410259;3;Mandalay;1;Female;Fashion accessories;39.75;5;99.375;2.086.875;2/22/2019;10:43;Ewallet;198.75;4.761.904.762;99.375;9.6
58710317455;2;Naypyitaw;2;Female;Fashion accessories;97.79;7;342.265;7.187.565;2/16/2019;17:30;Ewallet;684.53;4.761.904.762;342.265;4.9
88214014577;3;Yangon;2;Male;Sports and travel;67.26;4;13.452;282.492;1/19/2019;15:28;Credit card;269.04;4.761.904.762;13.452;8
73216715346;1;Yangon;1;Male;Food and beverages;13.79;5;34.475;723.975;1/11/2019;19:07;Credit card;68.95;4.761.904.762;34.475;7.8
72513219708;1;Mandalay;2;Female;Fashion accessories;68.71;4;13.742;288.582;1/4/2019;19:01;Cash;274.84;4.761.904.762;13.742;4.1
25610818343;2;Yangon;1;Female;Home and lifestyle;56.53;4;11.306;237.426;3/4/2019;19:48;Ewallet;226.12;4.761.904.762;11.306;5.5
37212611506;1;Naypyitaw;1;Female;Fashion accessories;23.82;5;5.955;125.055;1/28/2019;19:24;Ewallet;119.1;4.761.904.762;5.955;5.4
24410810162;3;Mandalay;1;Female;Health and beauty;34.21;10;17.105;359.205;1/2/2019;13:00;Cash;342.1;4.761.904.762;17.105;5.1
56917114390;2;Mandalay;1;Male;Sports and travel;21.87;2;2.187;45.927;1/25/2019;14:29;Ewallet;43.74;4.761.904.762;2.187;6.9
13212316451;2;Yangon;2;Male;Health and beauty;20.97;5;52.425;1.100.925;1/4/2019;13:21;Cash;104.85;4.761.904.762;52.425;7.8
69619012548;1;Yangon;1;Male;Sports and travel;25.84;3;3.876;81.396;3/10/2019;18:55;Ewallet;77.52;4.761.904.762;3.876;6.6
47211519636;1;Yangon;1;Male;Home and lifestyle;50.93;8;20.372;427.812;3/22/2019;19:36;Ewallet;407.44;4.761.904.762;20.372;9.2
26810316164;1;Mandalay;1;Male;Health and beauty;96.11;1;48.055;1.009.155;1/25/2019;16:28;Ewallet;96.11;4.761.904.762;48.055;7.8
75015719686;2;Naypyitaw;1;Female;Home and lifestyle;45.38;4;9.076;190.596;1/8/2019;13:48;Credit card;181.52;4.761.904.762;9.076;8.7
18610913669;3;Naypyitaw;2;Female;Health and beauty;81.51;1;40.755;855.855;1/22/2019;10:57;Ewallet;81.51;4.761.904.762;40.755;9.2
84810711692;3;Mandalay;1;Female;Health and beauty;57.22;2;5.722;120.162;1/12/2019;17:13;Ewallet;114.44;4.761.904.762;5.722;8.3
74517113520;2;Yangon;2;Female;Electronic accessories;25.22;7;8.827;185.367;2/4/2019;10:23;Cash;176.54;4.761.904.762;8.827;8.2
26617616436;1;Naypyitaw;2;Female;Food and beverages;38.6;3;5.79;121.59;3/28/2019;13:57;Ewallet;115.8;4.761.904.762;5.79;7.5
74012212500;3;Naypyitaw;1;Female;Electronic accessories;84.05;3;126.075;2.647.575;1/23/2019;13:29;Cash;252.15;4.761.904.762;126.075;9.8
27118818734;3;Naypyitaw;2;Female;Fashion accessories;97.21;10;48.605;1.020.705;2/8/2019;13:00;Credit card;972.1;4.761.904.762;48.605;8.7
30118118610;3;Mandalay;2;Male;Fashion accessories;25.42;8;10.168;213.528;3/19/2019;19:42;Credit card;203.36;4.761.904.762;10.168;6.7
48916414354;2;Naypyitaw;1;Male;Fashion accessories;16.28;1;0.814;17.094;3/9/2019;15:36;Cash;16.28;4.761.904.762;0.814;5
19818417132;3;Mandalay;2;Male;Fashion accessories;40.61;9;182.745;3.837.645;1/2/2019;13:40;Cash;365.49;4.761.904.762;182.745;7
26911018440;2;Yangon;2;Male;Health and beauty;53.17;7;186.095;3.907.995;1/21/2019;18:01;Cash;372.19;4.761.904.762;186.095;8.9
65019816268;1;Mandalay;2;Female;Food and beverages;20.87;3;31.305;657.405;3/20/2019;13:53;Credit card;62.61;4.761.904.762;31.305;8
74117313559;2;Mandalay;1;Male;Sports and travel;67.27;5;168.175;3.531.675;2/27/2019;17:27;Cash;336.35;4.761.904.762;168.175;6.9
32517716186;2;Yangon;2;Female;Home and lifestyle;90.65;10;45.325;951.825;3/8/2019;10:53;Ewallet;906.5;4.761.904.762;45.325;7.3
28617517818;1;Mandalay;1;Male;Fashion accessories;69.08;2;6.908;145.068;1/31/2019;19:48;Credit card;138.16;4.761.904.762;6.908;6.9
57415719721;2;Naypyitaw;1;Male;Food and beverages;43.27;2;4.327;90.867;3/8/2019;16:53;Ewallet;86.54;4.761.904.762;4.327;5.7
45915017686;3;Yangon;1;Female;Electronic accessories;23.46;6;7.038;147.798;1/13/2019;19:14;Ewallet;140.76;4.761.904.762;7.038;6.4
61618710016;1;Mandalay;1;Male;Fashion accessories;95.54;7;33.439;702.219;3/9/2019;14:36;Credit card;668.78;4.761.904.762;33.439;9.6
83715517229;2;Mandalay;1;Female;Fashion accessories;47.44;1;2.372;49.812;2/22/2019;18:19;Credit card;47.44;4.761.904.762;2.372;6.8
75116910068;2;Naypyitaw;1;Male;Sports and travel;99.24;9;44.658;937.818;3/19/2019;19:09;Ewallet;893.16;4.761.904.762;44.658;9
25717311380;3;Naypyitaw;2;Male;Sports and travel;82.93;4;16.586;348.306;1/20/2019;16:51;Ewallet;331.72;4.761.904.762;16.586;9.6
34510814992;3;Yangon;1;Male;Home and lifestyle;33.99;6;10.197;214.137;3/8/2019;15:37;Credit card;203.94;4.761.904.762;10.197;7.7
54919614200;1;Naypyitaw;2;Male;Food and beverages;17.04;4;3.408;71.568;3/8/2019;20:15;Ewallet;68.16;4.761.904.762;3.408;7
81016016344;3;Naypyitaw;1;Female;Electronic accessories;40.86;8;16.344;343.224;2/7/2019;14:38;Credit card;326.88;4.761.904.762;16.344;6.5
45012812866;3;Naypyitaw;2;Male;Food and beverages;17.44;5;4.36;91.56;1/15/2019;19:25;Cash;87.2;4.761.904.762;4.36;8.1
39413013170;3;Mandalay;2;Female;Sports and travel;88.43;8;35.372;742.812;3/22/2019;19:35;Credit card;707.44;4.761.904.762;35.372;4.3
13811715109;2;Yangon;2;Female;Home and lifestyle;89.21;9;401.445;8.430.345;1/15/2019;15:42;Credit card;802.89;4.761.904.762;401.445;6.5
19219817397;1;Naypyitaw;1;Male;Fashion accessories;12.78;1;0.639;13.419;1/8/2019;14:11;Ewallet;12.78;4.761.904.762;0.639;9.5
30111119629;3;Yangon;1;Female;Sports and travel;19.1;7;6.685;140.385;1/15/2019;10:43;Cash;133.7;4.761.904.762;6.685;9.7
39018015128;1;Mandalay;2;Female;Health and beauty;19.15;1;0.9575;201.075;1/28/2019;17:58;Credit card;19.15;4.761.904.762;0.9575;9.5
23514618343;2;Naypyitaw;2;Male;Food and beverages;27.66;10;13.83;290.43;2/14/2019;11:26;Credit card;276.6;4.761.904.762;13.83;8.9
45311217053;3;Naypyitaw;1;Male;Fashion accessories;45.74;3;6.861;144.081;3/10/2019;17:38;Credit card;137.22;4.761.904.762;6.861;6.5
29611117041;3;Mandalay;2;Female;Health and beauty;27.07;1;13.535;284.235;1/12/2019;20:07;Credit card;27.07;4.761.904.762;13.535;5.3
44912712918;2;Mandalay;2;Female;Sports and travel;39.12;1;1.956;41.076;3/26/2019;11:02;Credit card;39.12;4.761.904.762;1.956;9.6
89110117034;2;Mandalay;1;Female;Electronic accessories;74.71;6;22.413;470.673;1/1/2019;19:07;Cash;448.26;4.761.904.762;22.413;6.7
74410915786;2;Mandalay;1;Male;Electronic accessories;22.01;6;6.603;138.663;1/2/2019;18:50;Cash;132.06;4.761.904.762;6.603;7.6
72711710390;2;Yangon;1;Female;Food and beverages;63.61;5;159.025;3.339.525;3/16/2019;12:43;Ewallet;318.05;4.761.904.762;159.025;4.8
56818813448;1;Yangon;1;Male;Health and beauty;25;1;1.25;26.25;3/3/2019;15:09;Ewallet;25;4.761.904.762;1.25;5.5
18718315490;1;Yangon;2;Male;Electronic accessories;20.77;4;4.154;87.234;1/31/2019;13:47;Cash;83.08;4.761.904.762;4.154;4.7
76715411907;1;Mandalay;2;Female;Fashion accessories;29.56;5;7.39;155.19;2/13/2019;16:59;Cash;147.8;4.761.904.762;7.39;6.9
71014614433;2;Mandalay;2;Female;Food and beverages;77.4;9;34.83;731.43;2/15/2019;14:15;Credit card;696.6;4.761.904.762;34.83;4.5
53313315337;2;Mandalay;1;Male;Electronic accessories;79.39;10;39.695;833.595;2/7/2019;20:24;Cash;793.9;4.761.904.762;39.695;6.2
32519018763;2;Naypyitaw;2;Female;Electronic accessories;46.57;10;23.285;488.985;1/27/2019;13:58;Cash;465.7;4.761.904.762;23.285;7.6
72914617422;3;Naypyitaw;1;Male;Food and beverages;35.89;1;17.945;376.845;2/23/2019;16:52;Credit card;35.89;4.761.904.762;17.945;7.9
63917611242;3;Naypyitaw;1;Male;Food and beverages;40.52;5;10.13;212.73;2/3/2019;15:19;Cash;202.6;4.761.904.762;10.13;4.5
23410314040;3;Mandalay;2;Female;Food and beverages;73.05;10;36.525;767.025;3/3/2019;12:25;Credit card;730.5;4.761.904.762;36.525;8.7
32617112155;2;Naypyitaw;1;Female;Sports and travel;73.95;4;14.79;310.59;2/3/2019;10:02;Cash;295.8;4.761.904.762;14.79;6.1
32013218842;3;Naypyitaw;2;Female;Food and beverages;22.62;1;1.131;23.751;3/17/2019;18:58;Cash;22.62;4.761.904.762;1.131;6.4
47013219057;3;Yangon;2;Male;Food and beverages;51.34;5;12.835;269.535;3/28/2019;15:31;Credit card;256.7;4.761.904.762;12.835;9.1
87813012331;1;Naypyitaw;2;Female;Sports and travel;54.55;10;27.275;572.775;3/2/2019;11:22;Credit card;545.5;4.761.904.762;27.275;7.1
44015915691;3;Naypyitaw;2;Female;Health and beauty;37.15;7;130.025;2.730.525;2/8/2019;13:12;Credit card;260.05;4.761.904.762;130.025;7.7
55415313790;3;Mandalay;1;Male;Sports and travel;37.02;6;11.106;233.226;3/22/2019;18:33;Cash;222.12;4.761.904.762;11.106;4.5
74611910921;2;Naypyitaw;1;Male;Food and beverages;21.58;1;1.079;22.659;2/9/2019;10:02;Ewallet;21.58;4.761.904.762;1.079;7.2
23313410817;3;Naypyitaw;2;Female;Electronic accessories;98.84;1;4.942;103.782;2/15/2019;11:21;Cash;98.84;4.761.904.762;4.942;8.4
76710511286;3;Naypyitaw;2;Female;Home and lifestyle;83.77;6;25.131;527.751;1/23/2019;12:10;Ewallet;502.62;4.761.904.762;25.131;5.4
34012119136;3;Yangon;2;Female;Sports and travel;40.05;4;8.01;168.21;1/25/2019;11:40;Cash;160.2;4.761.904.762;8.01;9.7
40513113305;1;Yangon;2;Male;Fashion accessories;43.13;10;21.565;452.865;2/2/2019;18:31;Credit card;431.3;4.761.904.762;21.565;5.5
73115917531;1;Mandalay;2;Male;Health and beauty;72.57;8;29.028;609.588;3/30/2019;17:58;Cash;580.56;4.761.904.762;29.028;4.6
67613916028;2;Yangon;2;Female;Electronic accessories;64.44;5;16.11;338.31;3/30/2019;17:04;Cash;322.2;4.761.904.762;16.11;6.6
50210511910;1;Yangon;1;Male;Health and beauty;65.18;3;9.777;205.317;2/25/2019;20:35;Credit card;195.54;4.761.904.762;9.777;6.3
48513018700;1;Yangon;1;Female;Sports and travel;33.26;5;8.315;174.615;3/18/2019;16:10;Credit card;166.3;4.761.904.762;8.315;4.2
59814719715;1;Naypyitaw;1;Male;Electronic accessories;84.07;4;16.814;353.094;3/7/2019;16:54;Ewallet;336.28;4.761.904.762;16.814;4.4
70116918742;3;Mandalay;1;Male;Sports and travel;34.37;10;17.185;360.885;3/16/2019;10:11;Ewallet;343.7;4.761.904.762;17.185;6.7
57516711508;2;Yangon;1;Male;Electronic accessories;38.6;1;1.93;40.53;1/29/2019;11:26;Ewallet;38.6;4.761.904.762;1.93;6.7
54110813113;1;Naypyitaw;1;Male;Food and beverages;65.97;8;26.388;554.148;2/2/2019;20:29;Cash;527.76;4.761.904.762;26.388;8.4
24611113901;3;Naypyitaw;1;Female;Electronic accessories;32.8;10;16.4;344.4;2/15/2019;12:12;Cash;328;4.761.904.762;16.4;6.2
67411519296;3;Yangon;1;Male;Sports and travel;37.14;5;9.285;194.985;1/8/2019;13:05;Ewallet;185.7;4.761.904.762;9.285;5
30511813552;1;Mandalay;2;Male;Home and lifestyle;60.38;10;30.19;633.99;2/12/2019;16:19;Cash;603.8;4.761.904.762;30.19;6
49316516248;2;Naypyitaw;2;Female;Sports and travel;36.98;10;18.49;388.29;1/1/2019;19:48;Credit card;369.8;4.761.904.762;18.49;7
43810114015;3;Mandalay;2;Female;Sports and travel;49.49;4;9.898;207.858;3/21/2019;15:25;Ewallet;197.96;4.761.904.762;9.898;6.6
70915814068;2;Mandalay;1;Female;Fashion accessories;41.09;10;20.545;431.445;2/28/2019;14:42;Cash;410.9;4.761.904.762;20.545;7.3
79514917276;2;Yangon;1;Male;Fashion accessories;37.15;4;7.43;156.03;3/23/2019;18:59;Ewallet;148.6;4.761.904.762;7.43;8.3
55617218512;1;Naypyitaw;1;Male;Home and lifestyle;22.96;1;1.148;24.108;1/30/2019;20:47;Cash;22.96;4.761.904.762;1.148;4.3
62719513243;3;Mandalay;2;Female;Home and lifestyle;77.68;9;34.956;734.076;2/4/2019;13:21;Ewallet;699.12;4.761.904.762;34.956;9.8
68614110932;2;Mandalay;1;Female;Fashion accessories;34.7;2;3.47;72.87;3/13/2019;19:48;Ewallet;69.4;4.761.904.762;3.47;8.2
51010915628;2;Yangon;2;Female;Fashion accessories;19.66;10;9.83;206.43;3/15/2019;18:20;Credit card;196.6;4.761.904.762;9.83;7.2
60810413797;1;Mandalay;2;Female;Health and beauty;25.32;8;10.128;212.688;3/5/2019;20:24;Ewallet;202.56;4.761.904.762;10.128;8.7
14818212527;2;Naypyitaw;2;Female;Home and lifestyle;12.12;10;6.06;127.26;3/5/2019;13:44;Credit card;121.2;4.761.904.762;6.06;8.4
43715313084;3;Mandalay;1;Male;Fashion accessories;99.89;2;9.989;209.769;2/26/2019;11:48;Ewallet;199.78;4.761.904.762;9.989;7.1
63213214574;2;Mandalay;1;Male;Sports and travel;75.92;8;30.368;637.728;3/20/2019;14:14;Cash;607.36;4.761.904.762;30.368;5.5
55619717101;2;Naypyitaw;1;Female;Electronic accessories;63.22;2;6.322;132.762;1/1/2019;15:51;Cash;126.44;4.761.904.762;6.322;8.5
86215918517;3;Naypyitaw;1;Female;Food and beverages;90.24;6;27.072;568.512;1/27/2019;11:17;Cash;541.44;4.761.904.762;27.072;6.2
40111818016;3;Mandalay;2;Female;Sports and travel;98.13;1;49.065;1.030.365;1/21/2019;17:36;Cash;98.13;4.761.904.762;49.065;8.9
42011818989;2;Yangon;2;Female;Sports and travel;51.52;8;20.608;432.768;2/2/2019;15:47;Cash;412.16;4.761.904.762;20.608;9.6
27716312961;1;Mandalay;2;Male;Sports and travel;73.97;1;36.985;776.685;2/3/2019;15:53;Credit card;73.97;4.761.904.762;36.985;5.4
57319818548;2;Naypyitaw;2;Female;Fashion accessories;31.9;1;1.595;33.495;1/5/2019;12:40;Ewallet;31.9;4.761.904.762;1.595;9.1
62010212046;3;Naypyitaw;1;Male;Home and lifestyle;69.4;2;6.94;145.74;1/27/2019;19:48;Ewallet;138.8;4.761.904.762;6.94;9
28213512475;3;Mandalay;1;Female;Sports and travel;93.31;2;9.331;195.951;3/25/2019;17:53;Cash;186.62;4.761.904.762;9.331;6.3
51115413087;2;Mandalay;1;Male;Sports and travel;88.45;1;44.225;928.725;2/25/2019;16:36;Credit card;88.45;4.761.904.762;44.225;9.5
72612916793;2;Yangon;2;Male;Electronic accessories;24.18;8;9.672;203.112;1/28/2019;20:54;Ewallet;193.44;4.761.904.762;9.672;9.8
38714914215;1;Mandalay;2;Female;Sports and travel;48.5;3;7.275;152.775;1/8/2019;12:50;Cash;145.5;4.761.904.762;7.275;6.7
86211719201;2;Mandalay;1;Female;Food and beverages;84.05;6;25.215;529.515;1/29/2019;10:48;Credit card;504.3;4.761.904.762;25.215;7.7
29112115991;2;Mandalay;2;Male;Health and beauty;61.29;5;153.225;3.217.725;3/29/2019;14:28;Cash;306.45;4.761.904.762;153.225;7
60218019671;2;Naypyitaw;2;Female;Home and lifestyle;15.95;6;4.785;100.485;2/9/2019;17:15;Credit card;95.7;4.761.904.762;4.785;5.1
34717216115;3;Mandalay;2;Female;Sports and travel;90.74;7;31.759;666.939;1/16/2019;18:03;Credit card;635.18;4.761.904.762;31.759;6.2
20916110206;2;Yangon;1;Female;Home and lifestyle;42.91;5;107.275;2.252.775;1/5/2019;17:29;Ewallet;214.55;4.761.904.762;107.275;6.1
59512714851;1;Yangon;1;Female;Fashion accessories;54.28;7;18.998;398.958;1/27/2019;18:05;Ewallet;379.96;4.761.904.762;18.998;9.3
18915210236;1;Yangon;1;Male;Electronic accessories;99.55;7;348.425;7.316.925;3/14/2019;12:07;Cash;696.85;4.761.904.762;348.425;7.6
50310710930;1;Naypyitaw;2;Male;Sports and travel;58.39;7;204.365;4.291.665;2/23/2019;19:49;Credit card;408.73;4.761.904.762;204.365;8.2
41312016708;3;Naypyitaw;2;Female;Fashion accessories;51.47;1;25.735;540.435;3/18/2019;15:52;Ewallet;51.47;4.761.904.762;25.735;8.5
42518512085;3;Mandalay;2;Male;Health and beauty;54.86;5;13.715;288.015;3/29/2019;16:48;Ewallet;274.3;4.761.904.762;13.715;9.8
52111817827;2;Naypyitaw;2;Male;Home and lifestyle;39.39;5;98.475;2.067.975;1/22/2019;20:46;Credit card;196.95;4.761.904.762;98.475;8.7
22012811851;3;Yangon;1;Male;Home and lifestyle;34.73;2;3.473;72.933;3/1/2019;18:14;Ewallet;69.46;4.761.904.762;3.473;9.7
60013819738;1;Naypyitaw;2;Male;Sports and travel;71.92;5;17.98;377.58;1/17/2019;15:05;Credit card;359.6;4.761.904.762;17.98;4.3
73419111155;3;Mandalay;1;Female;Electronic accessories;45.71;3;68.565;1.439.865;3/26/2019;10:34;Credit card;137.13;4.761.904.762;68.565;7.7
45112815717;2;Naypyitaw;2;Female;Home and lifestyle;83.17;6;24.951;523.971;3/20/2019;11:23;Cash;499.02;4.761.904.762;24.951;7.3
60918118548;3;Yangon;2;Female;Home and lifestyle;37.44;6;11.232;235.872;2/6/2019;13:55;Credit card;224.64;4.761.904.762;11.232;5.9
13311417229;1;Naypyitaw;1;Male;Health and beauty;62.87;2;6.287;132.027;1/1/2019;11:43;Cash;125.74;4.761.904.762;6.287;5
53410114457;3;Yangon;1;Male;Food and beverages;81.71;6;24.513;514.773;1/27/2019;14:36;Credit card;490.26;4.761.904.762;24.513;8
71918918991;1;Yangon;2;Female;Sports and travel;91.41;5;228.525;4.799.025;2/25/2019;16:03;Ewallet;457.05;4.761.904.762;228.525;7.1
28616216248;1;Mandalay;1;Male;Fashion accessories;39.21;4;7.842;164.682;1/16/2019;20:03;Credit card;156.84;4.761.904.762;7.842;9
33913819982;2;Mandalay;2;Male;Fashion accessories;59.86;2;5.986;125.706;1/13/2019;14:55;Ewallet;119.72;4.761.904.762;5.986;6.7
82714415872;2;Mandalay;2;Female;Food and beverages;54.36;10;27.18;570.78;2/7/2019;11:28;Credit card;543.6;4.761.904.762;27.18;6.1
82717717633;2;Yangon;1;Male;Sports and travel;98.09;9;441.405;9.269.505;2/17/2019;19:41;Cash;882.81;4.761.904.762;441.405;9.3
28718311405;1;Yangon;1;Male;Health and beauty;25.43;6;7.629;160.209;2/12/2019;19:01;Ewallet;152.58;4.761.904.762;7.629;7
43511314908;1;Yangon;2;Male;Fashion accessories;86.68;8;34.672;728.112;1/24/2019;18:04;Credit card;693.44;4.761.904.762;34.672;7.2
85716719057;1;Mandalay;1;Male;Electronic accessories;22.95;10;11.475;240.975;2/6/2019;19:20;Ewallet;229.5;4.761.904.762;11.475;8.2
23612711144;2;Naypyitaw;1;Female;Food and beverages;16.31;9;73.395;1.541.295;3/26/2019;10:31;Ewallet;146.79;4.761.904.762;73.395;8.4
89210516689;3;Yangon;1;Female;Home and lifestyle;28.32;5;7.08;148.68;3/11/2019;13:28;Ewallet;141.6;4.761.904.762;7.08;6.2
58314114548;1;Naypyitaw;1;Male;Home and lifestyle;16.67;7;58.345;1.225.245;2/7/2019;11:36;Ewallet;116.69;4.761.904.762;58.345;7.4
33911214827;3;Mandalay;2;Female;Fashion accessories;73.96;1;3.698;77.658;1/5/2019;11:32;Credit card;73.96;4.761.904.762;3.698;5
64313817867;2;Yangon;1;Male;Home and lifestyle;97.94;1;4.897;102.837;3/7/2019;11:44;Ewallet;97.94;4.761.904.762;4.897;6.9
30818110538;1;Yangon;1;Female;Fashion accessories;73.05;4;14.61;306.81;2/25/2019;17:16;Credit card;292.2;4.761.904.762;14.61;4.9
35818819262;1;Naypyitaw;2;Female;Food and beverages;87.48;6;26.244;551.124;2/1/2019;18:43;Ewallet;524.88;4.761.904.762;26.244;5.1
46013514390;3;Yangon;1;Male;Home and lifestyle;30.68;3;4.602;96.642;1/22/2019;11:00;Ewallet;92.04;4.761.904.762;4.602;9.1
34318710864;1;Naypyitaw;2;Male;Health and beauty;75.88;1;3.794;79.674;1/3/2019;10:30;Credit card;75.88;4.761.904.762;3.794;7.1
17315011108;3;Mandalay;2;Female;Sports and travel;20.18;4;4.036;84.756;2/13/2019;12:14;Credit card;80.72;4.761.904.762;4.036;5
24314712663;2;Naypyitaw;2;Male;Electronic accessories;18.77;6;5.631;118.251;1/28/2019;16:43;Credit card;112.62;4.761.904.762;5.631;5.5
84111818232;3;Mandalay;1;Female;Food and beverages;71.2;1;3.56;74.76;1/5/2019;20:40;Credit card;71.2;4.761.904.762;3.56;9.2
70112315550;2;Mandalay;2;Male;Home and lifestyle;38.81;4;7.762;163.002;3/19/2019;13:40;Ewallet;155.24;4.761.904.762;7.762;4.9
